business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
EWCxZFxS2DtOUQhFWKbvEw|2024-02-20 13:37:04.838227|Minka Japanese Kitchen|['364 Lawton Ave', 'Cliffside Park, NJ 07010']|40.8277,-73.98744|102|4.5|07010|Japanese restaurant
k_rLFIMOAbvchgWKEuKdtw|2024-02-20 13:37:04.838258|Kikoo Sushi|['998 Columbus Ave', 'New York, NY 10025']|40.8016099,-73.96164|208|3.8|10025|Japanese restaurant
Q5O4qFpmPQgBN6ZaHdQcZA|2024-02-20 13:37:04.838334|Kyuramen -  Upper West Side|['2787 Broadway', 'New York, NY 10026']|40.8027,-73.96809|73|4.1|10026|Japanese restaurant
7j6CGUCw93gEsYqSetCstw|2024-02-20 13:37:04.838529|Hamachi 34|['56 E 34th St', 'New York, NY 10016']|40.74727,-73.9822|469|3.9|10016|Japanese restaurant
FwUeXKY9oGSYYg2M3ZdMuQ|2024-02-20 13:37:04.838560|Noz 17|['458 W 17th St', 'New York, NY 10011']|40.74387,-74.00658|14|4.6|10011|Japanese restaurant
lr1cDLPA0n34f9FGtPbZVQ|2024-02-20 13:37:04.838585|Sushi Ikumi|['135 Sullivan St', 'New York, NY 10012']|40.72668971545776,-74.0018095|51|4.8|10012|Japanese restaurant
mi3r8tPY-nHGfsl-9BGmBw|2024-02-20 13:37:04.838611|Sushi By Boū - NoMad|['32 E 32nd St', 'New York, NY 10016']|40.74604153173203,-73.98342770379021|333|4.5|10016|Japanese restaurant
7lv8jYYurEBFRglhPYALkw|2024-02-20 13:37:04.838645|Tampopo Ramen|['1 Bennett Ave', 'New York, NY 10033']|40.8505899,-73.93648|484|4.1|10033|Japanese restaurant
uMZ7xLqeJy1yIweKWe9eNg|2024-02-20 13:37:04.838669|Kyoto Sushi|['161 Nassau Ave', 'Brooklyn, NY 11222']|40.7250777468913,-73.9470219435913|178|3.9|11222|Japanese restaurant
-u9yPjmvZilrXYM8JlKG6w|2024-02-20 13:37:04.838695|Kappo Masa|['976 Madison Ave', 'New York, NY 10075']|40.7746468,-73.9635315|78|3.5|10075|Japanese restaurant
uK7BhMiook9Ij93l-5nEUA|2024-02-20 13:37:04.838720|Hanabi|['1450 2nd Ave', 'New York, NY 10021']|40.77106,-73.95649|136|3.6|10021|Japanese restaurant
iPLwO2X4t3Axu02I_-U1CQ|2024-02-20 13:37:04.838744|Harajuku Ramen|['1393B 2nd Ave', 'New York, NY 10021']|40.769341,-73.95828949999999|82|4.2|10021|Japanese restaurant
VVlHJ6_sJbRAodV5lCzBnA|2024-02-20 13:37:04.838770|Kanoyama|['175 2nd Ave', 'New York, NY 10003']|40.730545186039,-73.986544028849|730|3.8|10003|Japanese restaurant
Irs8IQdQMXRxnWTDiQXKyA|2024-02-20 13:37:04.838820|Plum Vietnamese Restaurant|['210 W 94th St', 'New York, NY 10025']|40.793008077554795,-73.97215002658557|101|4.1|10025|Japanese restaurant
FXimZKjpMjbDR20M2ruhvg|2024-02-20 13:37:04.838874|Sapps|['27-26 Jackson Ave', 'Long Island City, NY 11101']|40.74762,-73.94008|295|4.2|11101|Japanese restaurant
o7fIFh6OgHy8jryyYM3VNA|2024-02-20 13:37:04.838898|Flaming Grill & Supreme Buffet|['53 Rt 17 S', 'East Rutherford, NJ 07073']|40.8312878169225,-74.09223314905668|396|2.7|07073|Japanese restaurant
0y6eQXDw2RDLuBwkY02xGA|2024-02-20 13:37:04.838925|Aretsky's Patroon|['160 E 46th St', 'New York, NY 10017']|40.7533599,-73.9732416|256|4.1|10017|Japanese restaurant
MGRo61aHFUeRlWhSbTv2NA|2024-02-20 13:37:04.838974|Sushi By M|['300 E 5th St', 'New York, NY 10003']|40.72659,-73.98873|1142|4.5|10003|Japanese restaurant
bLDHO08mO_OMNMBW9gdetw|2024-02-20 13:37:04.838998|MoMo Sushi|['239 Park Ave S', 'New York, NY 10003']|40.737917460763086,-73.98782763958498|235|3.8|10003|Japanese restaurant
kvpSqh3q7r3HK3Tw-wXGEQ|2024-02-20 13:37:04.839024|Ashbox|['1154 Manhattan Ave', 'Brooklyn, NY 11222']|40.738267,-73.955158|151|4.4|11222|Japanese restaurant
0v2rI4CivY0nrQM3_W4VmA|2024-02-20 13:37:04.839048|Kondo|['2913 Broadway', 'Astoria, NY 11106']|40.7626545293336,-73.9265084112689|211|4.2|11106|Japanese restaurant
FLKABU82NNDnCvZSZD75Bg|2024-02-20 13:37:04.839074|Naruto Ramen|['2634 Broadway', 'New York, NY 10025']|40.7968567,-73.9698717|329|3.8|10025|Japanese restaurant
PrEnLJw9uovodSwkKlpP_g|2024-02-20 13:37:04.839122|"KazuNori | Union Square"|['125 University Pl', 'Union Square', 'New York, NY 10003']|40.73473,-73.99192|33|4.1|10003|Japanese restaurant
abNHO9-xlCsv31gghCUuxw|2024-02-20 13:37:04.839222|Zutto Japanese American Pub|['77 Hudson St', 'New York, NY 10013']|40.71847,-74.00903|1047|4.0|10013|Japanese restaurant
OD4um1mrqmeInzIDNNsF9g|2024-02-20 13:37:04.839247|The Chemistry Room|['130 West 47th St', 'New York, NY 10036']|40.75844,-73.98306|86|4.5|10036|Japanese restaurant
m6sYBuozGY1JhnHlBf1Bzg|2024-02-20 13:37:04.839272|BondST|['6 Bond St', 'New York, NY 10012']|40.726934,-73.994404|1166|4.1|10012|Japanese restaurant
eLR0PQqsc0a1_TC7cnka4Q|2024-02-20 13:37:04.839296|Nem's Japandi Bistro|['80 N 6th St', 'Brooklyn, NY 11249']|40.718948626346275,-73.96136406809092|2|4.5|11249|Japanese restaurant
dHBPdgXiYhbDig7BAZnH_A|2024-02-20 13:37:04.839323|Edo Japanese Steakhouse|['4787 Boston Post Rd', 'Pelham, NY 10803']|40.89703490305533,-73.80403928122585|416|3.8|10803|Japanese restaurant
GfC7pvsvhZX4-QAeZ3z_Vg|2024-02-20 13:37:04.839350|Kuruma Zushi|['7 E 47th St', 'Fl 2', 'New York, NY 10017']|40.756534576416,-73.9776763916016|235|3.9|10017|Japanese restaurant
EDucGBSfQ0YIbxdHS-KnCg|2024-02-20 13:37:04.839428|Sagaponack|['4 W 22nd St', 'New York, NY 10010']|40.741019,-73.990692|287|4.6|10010|Japanese restaurant
AtUxlW7ltZb73ZXMwpkY_g|2024-02-20 13:37:04.839480|Sushi Spot|['226 E 78th St', 'New York, NY 10075']|40.77318404851464,-73.95684438788967|398|4.4|10075|Japanese restaurant
Z7gHAR1j_hjdxoWO7kYgeQ|2024-02-20 13:37:04.839556|Okinawa Sushi Restaurant|['400 Newark St', 'Ste 8', 'Hoboken, NJ 07030']|40.737554,-74.037218|414|3.9|07030|Japanese restaurant
2Fl9fB843m_kM7TUcXDCsg|2024-02-20 13:37:04.839634|Gorin Ramen - Gotham West|['600 11th Ave', 'New York, NY 10036']|40.76234,-73.99695|11|4.0|10036|Japanese restaurant
MQway2v2b2Qyjr8ThZdakQ|2024-02-20 13:37:06.064851|Ninja Sushi|['75 Washington Ave', 'Nutley, NJ 07110']|40.808914,-74.147081|350|4.5|07110|Japanese restaurant
veNf_j4ap7sNMYKtRvhIEg|2024-02-20 13:37:06.064879|Kaiten Zushi|['276 5th Ave', 'New York, NY 10001']|40.745893,-73.986936|73|3.3|10001|Japanese restaurant
IVDk7BYFWwFsYPRbHLd49w|2024-02-20 13:37:06.065164|Takeda|['566 Amsterdam Ave', 'New York, NY 10024']|40.788749,-73.974599|75|4.6|10024|Japanese restaurant
9AUVb5HNQl2117Nkl7sP-Q|2024-02-20 13:37:06.065194|Takahachi Tribeca Restaurant|['145 Duane St', 'New York, NY 10013']|40.71659,-74.007919|281|3.8|10013|Japanese restaurant
0vSAR3Ym2fuehBvHSZyqIQ|2024-02-20 13:37:06.065223|Koi Restaurant|['40 W 40th St', 'New York, NY 10018']|40.75306524578346,-73.98408130671038|856|3.7|10018|Japanese restaurant
raelHbSJ_gTo701c-KyXWg|2024-02-20 13:37:06.065254|Minca|['536 E 5th St', 'New York, NY 10009']|40.72412,-73.98288|1719|3.9|10009|Japanese restaurant
g040jrWwnF8rsNpKXYf3oQ|2024-02-20 13:37:06.065306|Japanese Cooking Studio|['New York, NY 10021']|40.7700996398926,-73.9595413208008|9|5.0|10021|Japanese restaurant
5UxJoqkdYrUEjArx8YITMw|2024-02-20 13:37:06.065333|Atlantic Grill|['50 W 65th St', 'New York, NY 10023']|40.77259296474536,-73.98128787490933|641|3.7|10023|Japanese restaurant
pqqhHTz_ZpApsaWGa_zMTA|2024-02-20 13:37:06.065360|Douska|['63 Delancey St', 'New York, NY 10002']|40.7191369,-73.9908998|223|4.4|10002|Japanese restaurant
c6R_hvUwsqXX2MUXWtO94Q|2024-02-20 13:37:06.065385|Nakamura|['172 Delancey St', 'New York, NY 10002']|40.71790294387109,-73.98516533290938|433|3.9|10002|Japanese restaurant
REIcoQFvGB7B6S0GmqHo1A|2024-02-20 13:37:06.065416|hakubai|['66 Park Ave', 'New York, NY 10016']|40.74954,-73.97986|118|3.9|10016|Japanese restaurant
hWtw8sxmO2cvSejhFHk5jQ|2024-02-20 13:37:06.065444|Ramen Ku-Raku|['3952 Broadway', 'New York, NY 10032']|40.83952895168753,-73.94058211852735|57|4.2|10032|Japanese restaurant
DPDznXYX5DBLBASKfxQ-DQ|2024-02-20 13:37:06.065504|Totto Ramen Hell's Kitchen|['464 W 51st St', 'New York, NY 10019']|40.765055,-73.991001|1210|3.8|10019|Japanese restaurant
AjlmpAQV8W4--y0EksO-9g|2024-02-20 13:37:06.065531|Simple NYC|['109 Eldridge St', 'New York, NY 10002']|40.71821,-73.99223|353|4.6|10002|Japanese restaurant
CV--FymQcb51hxcnkpCTng|2024-02-20 13:37:06.065613|Sushi Ren|['1584 2nd Ave', 'New York, NY 10028']|40.7753299,-73.95339|184|3.7|10028|Japanese restaurant
3Jr_9I2ouYHDNk8XWKdZ3w|2024-02-20 13:37:06.065640|Sasabune|['401 E 73rd St', 'New York, NY 10021']|40.76846,-73.95515|422|3.8|10021|Japanese restaurant
DX76JONqehHbcljtiD6kiw|2024-02-20 13:37:06.065665|The Hidden Pearl|['621 Manhattan Ave', 'Brooklyn, NY 11222']|40.723545,-73.950914|69|4.5|11222|Japanese restaurant
b3fuuJzb0uQDtVD3Zxe2Qg|2024-02-20 13:37:06.065694|Sushi Ryusei|['216 E 39th St', 'New York, NY 10016']|40.74845,-73.97513|150|4.5|10016|Japanese restaurant
2f0EWTvp3YDtGNKEEXKKhA|2024-02-20 13:37:06.065723|Naruto Ramen|['1596 3rd Ave', 'New York, NY 10128']|40.781223,-73.952636|1076|3.7|10128|Japanese restaurant
TbZ7mJqWuyJycLPNDrbY6A|2024-02-20 13:37:06.065751|Ishi Omakase & Premium Sake|['70 5th Ave', 'Brooklyn, NY 11217']|40.68099,-73.97752|49|4.8|11217|Japanese restaurant
sCx8tslal3pMurNyGFVjMQ|2024-02-20 13:37:06.065777|Evil Katsu|['435 East 9th St', 'New York, NY 10009']|40.72768479788727,-73.98324300000446|138|4.5|10009|Japanese restaurant
54SrQVVhGcvfuIkFabQ8KQ|2024-02-20 13:37:06.065804|P.J. Clarke's|['915 Third Ave', 'New York, NY 10022']|40.7589148,-73.9680336|1045|3.8|10022|Japanese restaurant
1IfRf5XvBIynockIPa3YcQ|2024-02-20 13:37:06.065833|Emilia by Nai|['174 1st Ave', 'New York, NY 10003']|40.729047028115936,-73.98390437116394|33|4.5|10003|Japanese restaurant
snJZrvebNxanqMmWPhqndg|2024-02-20 13:37:06.065861|Sashimi Express II|['223 E 74th St', 'New York, NY 10021']|40.77068,-73.95849|175|4.6|10021|Japanese restaurant
AqDXjw-mdtknK5PIWw7Wjg|2024-02-20 13:37:06.065887|Koro Koro|['538 Jersey Ave', 'Jersey City, NJ 07302']|40.72122,-74.04615|256|4.2|07302|Japanese restaurant
Y9RuXSHc0QxdPmzUP9m87g|2024-02-20 13:37:06.065970|Sushi Para|['1461 3rd Ave', 'New York, NY 10028']|40.776461,-73.9553339|244|3.4|10028|Japanese restaurant
skL_mmJRGkLTrdYhy3rnlg|2024-02-20 13:37:06.066066|Sushi Hatsune|['50 Eldridge St', 'New York, NY 10002']|40.715995320569505,-73.9927898728603|65|4.4|10002|Japanese restaurant
ZSrZVW2tUBmhJqmO88k3_g|2024-02-20 13:37:06.066187|Ten Kai Japanese Restaurant|['20 W 56th St', 'New York, NY 10019']|40.7626190185547,-73.9758224487305|1|5.0|10019|Japanese restaurant
eEfscQIXLMVvyv79Kr4Ujg|2024-02-20 13:37:06.066222|Tabletime|['20 E 42nd St', 'New York, NY 10017']|40.75292,-73.98027|93|4.0|10017|Japanese restaurant
JUPxlDVMxuRSsqMcH6RCVg|2024-02-20 13:37:06.066253|Mitsuwa Marketplace|['595 River Rd', 'Edgewater, NJ 07020']|40.8158107608922,-73.9801246070119|1921|4.3|07020|Japanese restaurant
0LKC_M1bumyOcgWgbH9OdQ|2024-02-20 13:37:06.066341|Crave Fishbar|['428 Amsterdam Ave', 'New York, NY 10024']|40.78428,-73.97772|384|4.0|10024|Japanese restaurant
1wawnv6mzqatgA17pukdZw|2024-02-20 13:37:06.066370|Nakaji|['48 Bowery', 'New York, NY 10013']|40.7157,-73.99663|78|4.1|10013|Japanese restaurant
neccHiLwwGeMUVRXSC7q_A|2024-02-20 13:37:07.603195|Hide-Chan Ramen - West Side|['314 W 53rd St', 'New York, NY 10019']|40.7643263,-73.9854547|271|4.0|10019|Japanese restaurant
FFzCto6PhZYZGUZLOICbTg|2024-02-20 13:37:07.603231|Okiboru House of Tsukemen|['117 Orchard St', 'New York, NY 10002']|40.719348,-73.989706|325|4.5|10002|Japanese restaurant
ZaJS8EKQNSaQpwpmgN-vVw|2024-02-20 13:37:07.603449|Samurai Mama|['205 Grand St', 'Brooklyn, NY 11211']|40.714247,-73.960055|664|3.9|11211|Japanese restaurant
eOLHik1-6IqTiebYRIIWpA|2024-02-20 13:37:07.603486|Nōksu|['49 W 32nd St', 'New York, NY 10001']|40.748360155375934,-73.98780889999999|17|4.8|10001|Japanese restaurant
QpPcrp2hQQ5KUg_X6SIirA|2024-02-20 13:37:07.603584|Tanoshi Tei|['1374 York Ave', 'New York, NY 10021']|40.7677002,-73.952919|8|3.6|10021|Japanese restaurant
ftWoJ47SUF50RTGxH42AHw|2024-02-20 13:37:07.603643|Ozu Foods|['106 Hutton St', 'Jersey City, NJ 07307']|40.7449502,-74.0505063|141|4.3|07307|Japanese restaurant
qvVltqaoMJIyO9v3Rs-E2g|2024-02-20 13:37:07.603702|Makana BBQ & Poke|['161 W 106th St', 'New York, NY 10025']|40.8003498753624,-73.9650623620337|249|3.5|10025|Japanese restaurant
x-fZqce9Nb-wc3HZse2sBA|2024-02-20 13:37:07.603732|Coral Omakase|['200 Park Ave', 'New York, NY 10166']|40.753508,-73.976652|1|5.0|10166|Japanese restaurant
bokNBgAa9rmMMO8dkZVR1w|2024-02-20 13:37:07.603793|Rice & Miso|['134 Nevins St', 'Brooklyn, NY 11217']|40.6845436245203,-73.9837776124477|110|4.4|11217|Japanese restaurant
ipAsHykRvgJzpx5hD8vTJw|2024-02-20 13:37:07.603852|Tokuyamatcha & Onigirazu Bar|['627 E 6th St', 'New York, NY 10009']|40.72399,-73.9802|137|4.2|10009|Japanese restaurant
iHwhkW0LLlu81ZCir-lFQA|2024-02-20 13:37:07.603907|Gari Columbus|['370 Columbus Ave', 'New York, NY 10024']|40.78112,-73.97632|353|3.9|10024|Japanese restaurant
SdESb_kSAV6b0WD813J4WQ|2024-02-20 13:37:07.603997|Red Poke|['600 9th Ave', 'New York, NY 10036']|40.7588993,-73.991915|640|4.4|10036|Japanese restaurant
vfTCDSUqWMqDQwjk4Fh7gg|2024-02-20 13:37:07.604024|Ramen Goku|['435 Park Ave S', 'New York, NY 10016']|40.744241,-73.983168|135|3.9|10016|Japanese restaurant
SmLFW1Ncg26KfVRVX3GVFQ|2024-02-20 13:37:07.604144|Little Mad|['110 Madison Ave', 'New York, NY 10016']|40.74502,-73.98513|210|4.3|10016|Japanese restaurant
GlPJPpKvPR4d8dmcSEYpdA|2024-02-20 13:37:07.604171|Takahachi Bakery|['25 Murray St', 'New York, NY 10007']|40.71373,-74.00843|1041|4.1|10007|Japanese restaurant
oRPIVOL7poz-rt3uXefeFg|2024-02-20 13:37:07.604201|EJ BBQ Sushi|['168 W 25th St', 'New York, NY 10001']|40.74505480799333,-73.99445154647917|13|4.7|10001|Japanese restaurant
6tJB7AWwVzccgJdOMWUYkQ|2024-02-20 13:37:07.604234|Samurai Sushi|['245 Paterson Ave', 'East Rutherford, NJ 07073']|40.8339891469313,-74.0975059568882|428|4.5|07073|Japanese restaurant
BlzlywklvYdek5uk_NCX9g|2024-02-20 13:37:07.604301|Suzume|['545 Lorimer St', 'Brooklyn, NY 11211']|40.7131652,-73.9494479|365|4.0|11211|Japanese restaurant
Zq1eGIz-7lw0001wX0CldA|2024-02-20 13:37:07.604332|Ramen Danbo|['48 Carmine St', 'New York, NY 10014']|40.72989504586994,-74.00346801294498|109|4.4|10014|Japanese restaurant
HaDG1Ymi8NVapPBfF4Uqiw|2024-02-20 13:37:07.604362|Trust Bae|['1204 Broadway', 'New York, NY 10001']|40.74634918771572,-73.98821716256776|48|4.4|10001|Japanese restaurant
O7b3WKYglyu_3lYxN7GXRQ|2024-02-20 13:37:07.604390|Fukurou Brooklyn|['105 Wilson Ave', 'New York, NY 11237']|40.70154,-73.92694|62|4.4|11237|Japanese restaurant
W2Dj_3C2ySoXgg1SaGVj6g|2024-02-20 13:37:07.604418|Nippon Cha|['39-34 Bell Blvd', 'Bayside, NY 11361']|40.76432,-73.77167|1074|4.2|11361|Japanese restaurant
Cg5kGSXIelsKX9eqlHr31A|2024-02-20 13:37:07.604502|Kyuramen - Union Square|['210 E 14th St', 'New York, NY 10003']|40.73310125993799,-73.9866958494115|658|4.2|10003|Japanese restaurant
nZdo3ihbeX0l9eLBFS-nWg|2024-02-20 13:37:07.604530|DOMODOMO Jersey City|['200 Greene St', 'Jersey City, NJ 07302']|40.720237887545395,-74.03427148430569|725|4.3|07302|Japanese restaurant
JiFp_mv7OgRonaWb-1n96A|2024-02-20 13:37:07.604560|52nd Sushi|['5221 Roosevelt Ave', 'Woodside, NY 11377']|40.7445907592773,-73.9116134643555|132|4.1|11377|Japanese restaurant
W0_Rdy8PlbAvS9K9ggkBfA|2024-02-20 13:37:07.604588|Wasabi Sushi & Bento|['200 Broadway', 'Fulton Street Station', 'New York, NY 10038']|40.7104944709691,-74.0087553486228|133|3.8|10038|Japanese restaurant
BCg5O26hQnVX7OOepNLK6w|2024-02-20 13:37:07.604621|Blue Ribbon Sushi Bar at Hudson Eats|['225 Liberty St', 'Hudson Eats', 'New York, NY 10281']|40.71239405599477,-74.015424|162|3.4|10281|Japanese restaurant
mnXrPqOVbX_06D9OAo4dLA|2024-02-20 13:37:07.604655|Atti|['294 Livingston St', 'Brooklyn, NY 11217']|40.68841151989921,-73.98289919999999|86|4.3|11217|Japanese restaurant
5mhg1c3GdDtOPLDkWaSD4w|2024-02-20 13:37:07.604684|Robongi Weehawken|['4800 Ave At Port Imperial', 'Port Imperial Ferry Terminal', 'Weehawken, NJ 07086']|40.776164,-74.011525|141|3.6|07086|Japanese restaurant
LjBKkUSpMwrpo99hXgtHYw|2024-02-20 13:37:07.604770|Franchia Vegan Cafe|['12 Park Ave', 'New York, NY 10016']|40.7474712051298,-73.9812423408763|1064|4.0|10016|Japanese restaurant
eyjeP9CJZ_gYgeJFP_vtpQ|2024-02-20 13:37:07.604799|Karasu|"['166 Dekalb Ave', ""Walter's"", 'Brooklyn, NY 11217']"|40.68937279085807,-73.9732461|120|4.0|11217|Japanese restaurant
01isnBO1rFO2LTOeNfYl9w|2024-02-20 13:37:09.037414|Hillstone Restaurant|['378 Park Ave S', 'New York, NY 10010']|40.742666939835374,-73.98484186646938|1143|4.1|10010|Japanese restaurant
eRtceh_W_yniAfCqJni5Bg|2024-02-20 13:37:09.037488|Go! Go! Curry!|['273 W 38th St', 'New York, NY 10018']|40.754645,-73.991169|1511|4.0|10018|Japanese restaurant
GMb4PDs1hf2201sLaGdsWg|2024-02-20 13:37:09.037603|Matsunori|['151 Allen St', 'New York, NY 10002']|40.72088,-73.98981|156|4.3|10002|Japanese restaurant
-SMrRnKHeDqJdqlOc1pWVQ|2024-02-20 13:37:09.037631|Menya Sandaime|['570 Washington Blvd', 'Jersey City, NJ 07310']|40.7286772826315,-74.0341662615538|154|3.6|07310|Japanese restaurant
RVfMXJ-149rpyJtAH0ejFg|2024-02-20 13:37:09.037662|Sushi of Miso|['10-46 Jackson Ave', 'Long Island City, NY 11101']|40.7423109,-73.9526506|29|4.4|11101|Japanese restaurant
kIzVGUWS2b5H_b-G0Q0-0g|2024-02-20 13:37:09.037750|Katana Kitten|['531 Hudson St', 'New York, NY 10014']|40.73425,-74.00639|284|4.1|10014|Japanese restaurant
Rw4m0AKl1hIkRZMVQ3ueXw|2024-02-20 13:37:09.037779|Hiyake Omakase|['135 Bowery', 'New York, NY 10002']|40.71871,-73.9945|92|4.0|10002|Japanese restaurant
QoEopgcby68Pyv1l52yiBg|2024-02-20 13:37:09.037806|Menya Sandaime|['1638 Parker Ave', 'Fort Lee, NJ 07024']|40.84977583979959,-73.96776474745488|851|4.2|07024|Japanese restaurant
qYV_BJ6Pkv6pUFm26nW4Bw|2024-02-20 13:37:09.037835|KYU - New York|['324 Lafayette St', 'New York, NY 10012']|40.72561796731312,-73.99526341371117|212|3.9|10012|Japanese restaurant
jt-0y4RJ20ONbkxxNWG_Sw|2024-02-20 13:37:09.037865|New Mizu Sushi|['350 E 9th St', 'New York, NY 10003']|40.7283,-73.98538|247|4.4|10003|Japanese restaurant
w2OYtgtVmMyMXnEjYw4Prg|2024-02-20 13:37:09.037922|Nama|['730 5th Ave', 'New York, NY 10019']|40.76281,-73.97431|2|5.0|10019|Japanese restaurant
fv6gZQw8jUYUzGx_fYdI-g|2024-02-20 13:37:09.037979|MakiMaki Sushi|['360 Lexington Ave', 'New York, NY 10017']|40.7504,-73.97698|68|4.0|10017|Japanese restaurant
IAAMu9TfVLopuSSiqQeqhg|2024-02-20 13:37:09.038035|Mazete|['666 6th Ave', 'New York, NY 10010']|40.741263,-73.993641|67|4.2|10010|Japanese restaurant
6gcGQJ20q0J-ODZ6srB3Ow|2024-02-20 13:37:09.038062|Bai Sushi|['37-03 Broadway', 'Astoria, NY 11103']|40.7597841,-73.9202394|272|4.1|11103|Japanese restaurant
obFs12x7mgYPGxgalBd22w|2024-02-20 13:37:09.038121|Le Coucou|['138 Lafayette St', 'New York, NY 10013']|40.71909,-74.00013|738|4.1|10013|Japanese restaurant
lKmTolO1DHmStA1GW47Zvg|2024-02-20 13:37:09.038149|Misoya - West Village|['535 Hudson St', 'New York, NY 10014']|40.734482710365285,-74.00639780193957|34|4.6|10014|Japanese restaurant
nhez4xxvwwYIQEN2Vrj9mQ|2024-02-20 13:37:09.038180|YUJI Ramen|['150 Ainslie St', 'Brooklyn, NY 11211']|40.712527,-73.9487788|139|4.1|11211|Japanese restaurant
W08oKnigMWp4FFiGF1NJVg|2024-02-20 13:37:09.038209|Sushi Blossoms|['334 8th Ave', 'New York, NY 10001']|40.747385365668656,-73.99678497525383|131|4.6|10001|Japanese restaurant
Vax8zZArgIYvnXfjqX_DxA|2024-02-20 13:37:09.038298|Saito|['72 Kenmare St', 'New York, NY 10012']|40.720996162669245,-73.99643929796302|35|4.1|10012|Japanese restaurant
Ycz0lIQObftqCnJJvln2WQ|2024-02-20 13:37:09.038328|HanaMichi|['28 W 32nd St', 'New York, NY 10001']|40.747696,-73.987037|494|3.1|10001|Japanese restaurant
yhFhcA2XZsiLu_LUCwgieA|2024-02-20 13:37:09.038416|Rosella|['137 Avenue A', 'New York, NY 10009']|40.727102,-73.982987|83|4.8|10009|Japanese restaurant
i9W3EVA6FjB6lWWSEmhndA|2024-02-20 13:37:09.038445|Sake Bar Decibel|['240 E 9th St', 'New York, NY 10003']|40.729299,-73.9878008|1061|3.8|10003|Japanese restaurant
ShKgMIUHOqpxB1Up0gDEEA|2024-02-20 13:37:09.038474|Himitsu|['15702 Northern Blvd', 'Queens, NY 11354']|40.76351,-73.808041|27|4.5|11354|Japanese restaurant
OXTcpNk9ZXuOxPnjpcSs7w|2024-02-20 13:37:09.038592|Pearl Garden|['14508 14th Ave', 'Whitestone, NY 11357']|40.786695,-73.8219|160|4.3|11357|Japanese restaurant
nNAzEGkZnecQF0yZdYfMIg|2024-02-20 13:37:09.038623|Edo Sushi Japanese Restaurant|['9 E 17th St', 'New York, NY 10003']|40.73774,-73.99127|335|3.8|10003|Japanese restaurant
LOFl1w5bXrAdDRAQ-vi3_A|2024-02-20 13:37:09.038680|Koyo|['3712 31st Ave', 'Astoria, NY 11103']|40.76164,-73.91838|95|4.4|11103|Japanese restaurant
AYsKRbXx1U9OR-OCTCWWhw|2024-02-20 13:37:09.038736|Tomo21 Sushi|['172 Thompson St', 'New York, NY 10012']|40.7277,-74.00016|50|4.0|10012|Japanese restaurant
KWUbRuU_BevKsXlbZhMbjw|2024-02-20 13:37:09.038764|Shinpi Omakase|['121 Madison Ave', 'Store 3', 'New York, NY 10016']|40.745301,-73.984527|13|4.8|10016|Japanese restaurant
SPyN19tjQyRTD-ltN0qNJw|2024-02-20 13:37:09.038793|Koku Ramen|['2 W 32nd St', 'New York, NY 10001']|40.7472532,-73.9861784|543|4.0|10001|Japanese restaurant
T4pzFTZq7WFbn3FvaZjvoA|2024-02-20 13:37:09.038822|Anytime Kitchen Fort Lee|['2025 Lemoine Ave', 'Fort Lee, NJ 07024']|40.852084,-73.969929|60|4.5|07024|Japanese restaurant
piN1qTj49J4RN-g7kNjpZg|2024-02-20 13:37:10.354262|Kura Revolving Sushi Bar|['2151 Lemoine Ave', 'Fort Lee, NJ 07024']|40.85622,-73.96783|651|3.8|07024|Japanese restaurant
frjMUU8VpT6Ou0y7TWEgYw|2024-02-20 13:37:10.354301|Hana|['10-12 W 51st St', 'New York, NY 10111']|40.7595357525026,-73.9776032938552|3|3.3|10111|Japanese restaurant
4qtJ_u-7-73ts5UPa6NBmA|2024-02-20 13:37:10.354365|Ni Japanese Delicacies|['88 Essex St', 'New York, NY 10002']|40.71825456707942,-73.9881543|53|4.4|10002|Japanese restaurant
WYHvneJfkiWR9GnIHoS1Dw|2024-02-20 13:37:10.354397|U Omakase|['173 Greenpoint Ave', 'Brooklyn, NY 11222']|40.73047936730282,-73.9527676576113|25|4.7|11222|Japanese restaurant
lSQAmoQtmciUld36ogOoOw|2024-02-20 13:37:10.354467|Cho Dang Gol Korean Restaurant|['55 W 35th St', 'New York, NY 10001']|40.7502365112305,-73.986198425293|1616|4.1|10001|Japanese restaurant
y0iJ2BrB2rrOM-hogOO1mg|2024-02-20 13:37:10.354498|Yama Ramen|['60 W 48th St', 'Fl 2', 'New York, NY 10036']|40.7581,-73.9806399|333|3.6|10036|Japanese restaurant
zdgJUdnxkRmmtb4qIk0ZHg|2024-02-20 13:37:10.354560|Sushi Zo Hanare|['127 E 39th St', 'New York, NY 10016']|40.74971,-73.97759|35|4.6|10016|Japanese restaurant
xUD5j3fq3CExLfyV-GhHPA|2024-02-20 13:37:10.354589|Tabata Ramen|['540 9th Ave', 'New York, NY 10018']|40.756877,-73.993382|661|3.6|10018|Japanese restaurant
WyJOEcbuRfcWXYwqaDup_g|2024-02-20 13:37:10.354619|ONDO Jersey City|['3 2nd St', 'Jersey City, NJ 07302']|40.72084,-74.03199|188|4.5|07302|Japanese restaurant
